Attendee ID,Event Id,Attendee Record Type,Company Name,Company Type,Job Title,Amount,Country,Weeks Out (by Close Date),Prospect Type,Lead Type,Stage
0062000000hvAlz,70120000000xK9b,Delegates,Pfizer,Drug Developer,Executive Director,1295.34,United States,24,AtL,Active enquiry,Confirmed Delegate
0062000000hvAm0,70120000000xK9b,Delegates,Dana-Farber Cancer Institute,Hospitals,Nurse Director,839.30,United States,22,BtL,Allocated List,Confirmed Delegate
0062000000hvAm4,70120000000xK9b,Delegates,Dana-Farber Cancer Institute,Hospitals,Clinical & Medicine Instructor,839.30,United States,22,BtL,Allocated List,Confirmed Delegate
0062000000hvAmT,70120000000xK9b,Delegates,Sorrento Therapeutics Inc.,Drug Developer,Head of Chimeric Receptor-T Lab Cancer Immunotherapy,2698.50,United States,6,BtL,Allocated List,Confirmed Delegate
0062000000hvAmX,70120000000xK9b,Delegates,Juno Therapeutics,Drug Developer,Senior Scientist,1119.44,United States,22,AtL,Active enquiry,Confirmed Delegate
0062000000hvAnG,70120000000xK9b,Delegates,Eureka Therapeutics,Drug Developer,Clinical Development & Project Manager & Scientist,1399.30,United States,22,AtL,Active enquiry,Confirmed Delegate
0062000000hvAnI,70120000000xK9b,Delegates,GE Healthcare,Equipment & Service Providers,Marketing,2308.21,United States,7,AtL,Sponsor booking,Confirmed Delegate
0062000000iOl0C,70120000000xK9b,Delegates,TCR2 Therapeutics,Drug Developer,Director - Immunology,1119.44,United States,23,BtL,Sales research,Confirmed Delegate
0062000000iOl1j,70120000000xK9b,Delegates,TCR2 Therapeutics,Drug Developer,Director - Protein & Cell Sciences,1119.44,United States,23,BtL,Allocated List,Confirmed Delegate
0062000000iOl2N,70120000000xK9b,Delegates,TCR2 Therapeutics,Drug Developer,Chief IP Counsel,1119.44,United States,23,BtL,Allocated List,Confirmed Delegate
0062000000iOl3L,70120000000xK9b,Delegates,TCR2 Therapeutics,Drug Developer,Professor - Immunology,1119.44,Germany,23,BtL,Sales research,Confirmed Delegate
0062000000iNnjo,70120000000xK9b,Delegates,Pfizer,Drug Developer,Group Head of Biotherapeutics & Gene Therapy Regulatory CMC,1930.89,United States,11,BtL,Allocated List,Confirmed Delegate
0062000000iPekJ,70120000000xK9b,Delegates,Pfizer,Drug Developer,"Tolerance, Cell Therapy & Program Lead",1531.14,United States,7,BtL,Allocated List,Confirmed Delegate
0062000000iO0Wz,70120000000xK9b,Delegates,Tianjin Medical University Cancer Institute & Hospital,Research Institute,Research Assistant,863.27,China,24,AtL,Direct web booking,Confirmed Delegate
0062000000k4Soj,70120000000xK9b,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,"Senior Director - Regulatory Affairs, EU Disease Lead, Immuno-Oncology & Lymphoma Regulatory Affairs",1330.52,Switzerland,9,BtL,Sales research,Workshop Upgrade
0062000000k4TaY,70120000000xK9b,Delegates,ZIOPHARM Oncology,Drug Developer,Vice President - Research & Development Research & Development,2329.67,United States,9,BtL,Sales Research ? Salesforce,Confirmed Delegate
0062000000k4vhw,70120000000xK9b,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Senior Director - Oncology Marketing,3260.74,United States,8,BtL,Sales Research ? Salesforce,Confirmed Delegate
0062000000k5Ie4,70120000000xK9b,Delegates,ZS Associates,Consultant,Strategy Insights & Planning Manager Strategy Insights & Planning,2389.57,United States,8,BtL,Click through,Confirmed Delegate
0062000000k4vCT,70120000000xK9b,Delegates,Thermo Fisher Scientific Inc.,Equipment & Service Providers,Global Strategic Alliances & Cell Therapy Leader,2811.26,United States,8,BtL,Sales Research ? Salesforce,Confirmed Delegate
0062000000k53QS,70120000000xK9b,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,"Executive Director & Global Commercial, Immuno Oncology & CAR-T Therapies Lead",3260.74,Switzerland,8,BtL,Sales Research ? Salesforce,Confirmed Delegate
0062000000k53XT,70120000000xK9b,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,"Executive Director - Medical, Clinical Research & Development",2795.20,Switzerland,8,BtL,Sales Research ? Salesforce,Confirmed Delegate
0062000000k6FIG,70120000000xK9b,Delegates,ZS Associates,Consultant,Principal,2389.57,United States,8,BtL,SPEX blowout,Confirmed Delegate
0062000000k6FK7,70120000000xK9b,Delegates,ZS Associates,Consultant,Principal,2389.57,United States,8,BtL,SPEX blowout,Confirmed Delegate
0062000000k4pL0,70120000000xK9b,Delegates,ZS Associates,Consultant,Managing Principal,2389.57,United States,8,BtL,SPEX blowout,Confirmed Delegate
0062000000k7BBI,70120000000xK9b,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,"Senior Director, Regulatory Affairs",2070.82,United States,10,AtL,Spex referral,Confirmed Delegate
0062000000k6pZx,70120000000xK9b,Delegates,Pfizer,Drug Developer,Principal Scientist,1531.14,United States,7,BtL,Allocated List,Confirmed Delegate
0062000000k6yu1,70120000000xK9b,Delegates,GE Healthcare,Equipment & Service Providers,Cell Therapy Specialist & Enterprise Solutions Commercial Leader,2308.21,United States,7,AtL,Sponsor booking,Confirmed Delegate
0062000000k6zB7,70120000000xK9b,Delegates,Cell Design Labs,Drug Developer,Senior Scientist & Project Lead,2928.40,United States,7,AtL,Speaker referral,Confirmed Delegate
0062000000k6qkY,70120000000xK9b,Delegates,Takeda Pharmaceutical Co. Ltd.,Drug Developer,Head of Clinical Development Cell Therapy,2662.52,United States,7,BtL,Allocated List,Confirmed Delegate
0062000000k3cBu,701200000018ZtA,Spex Opportunity,QuickSTAT,Equipment & Service Providers,Trade Show & Events Manager,9440.00,United States,37,-,Sales Research ? Salesforce,Confirmed Sponsor
0062000000kZrNA,701200000018ZtA,Spex Opportunity,BD Technologies,Equipment & Service Providers,Vice President Scientific Affairs,13104.00,United States,13,-,Sales Research ? Salesforce,Confirmed Sponsor
0062000000kqYEG,701200000018ZtA,Spex Opportunity,Bio-Techne Corporation,Equipment & Service Providers,Vice President - Antibody Business Unit & Global Digital Marketing,10488.00,United States,50,-,Sales Research ? Salesforce,Confirmed Sponsor
0062000000kqYGv,701200000018ZtA,Spex Opportunity,Kite Pharma Inc,Drug Developer,Senior Director - IT Business Operations,8968.00,United States,50,-,Sales Research ? Salesforce,Confirmed Sponsor
0062000000kqYI3,701200000018ZtA,Spex Opportunity,Terumo BCT Europe N.V.,Equipment & Service Providers,"Global Marketing & Product Manager - Gene, Immunotherapy & Elutra Cell Separation System",9440.00,United States,23,-,Sales Research ? Salesforce,Confirmed Sponsor
0062000000kqZrE,701200000018ZtA,Spex Opportunity,MedCision,Equipment & Service Providers,Chief Commercial Officer,7752.00,United States,50,-,On-Site Rebook,Confirmed Sponsor
0062000000kqZsq,701200000018ZtA,Spex Opportunity,Sartorius,Equipment & Service Providers,Vice President - Marketing,16245.01,United States,50,-,On-Site Rebook,Confirmed Sponsor
0062000000kqZtP,701200000018ZtA,Spex Opportunity,ProMab Biotechnologies. Inc,Equipment & Service Providers,Chief Executive Officer,16568.01,United States,50,-,On-Site Rebook,Confirmed Sponsor
0062000000kqZuS,701200000018ZtA,Spex Opportunity,TrakCel,Equipment & Service Providers,Vice President - Sales & Account Management,7752.00,United Kingdom,50,-,On-Site Rebook,Confirmed Sponsor
0062000000kpoMB,701200000018ZtA,Spex Opportunity,Cellero,Equipment & Service Providers,Chief Medical Officer,8968.00,United States,52,-,Sales Research ? Salesforce,Confirmed Sponsor
0062000000jEkOQ,701200000018ZtA,Spex Opportunity,Miltenyi Biotec,Drug Developer,Executive Vice President - Marketing,16402.50,United States,57,-,Sales Research ? Salesforce,Confirmed Sponsor
0060J00000lwzTh,701200000018ZtA,Delegates,CTI Clinical Trial & Consulting,Association,Senior Director,2617.23,United States,8,AtL,SPEX blowout,Confirmed Delegate
0060J00000lxYcm,701200000018ZtA,Sponsor Place,Terumo BCT Europe N.V.,Equipment & Service Providers,Senior Manager & Specialist - Global Strategic Medical Affairs & Cell Processing Cell Therapy Technologies,0.00,United States,9,BtL,,Confirmed Sponsor Place
0060J00000lxC3f,701200000018ZtA,Spex Opportunity,Accellix,Healthcare Providers,Chief Business Officer,10626.00,United States,9,-,Brochure download,Confirmed Sponsor
0060J00000lxKNM,701200000018ZtA,Sponsor Place,MedCision,Equipment & Service Providers,Marketing & Sales Specialist & Coordinator,0.00,United States,9,BtL,,Confirmed Sponsor Place
0060J00000lxKNn,701200000018ZtA,Sponsor Place,MedCision,Equipment & Service Providers,Chief Commercial Officer,0.00,United States,9,BtL,,Confirmed Sponsor Place
0060J00000lw5If,701200000018ZtA,Delegates,Azenta Life Sciences,Research Institute,"Director - Business Development, Cell & Gene Therapy",2583.24,United Kingdom,5,AtL,Brochure download,Confirmed Delegate
0060J00000lwvc5,701200000018ZtA,Spex Opportunity,Körber Pharma Software,Software & Computer Services,Executive Vice President & General Manager - Sales & Marketing,7752.00,United States,3,-,Click through,Confirmed Sponsor
0060J00000nLlP1,701200000018ZtA,Spex Opportunity,InVitria,Equipment & Service Providers,"Vice President, Product Development Analytical Lab",9440.00,United States,20,-,Incomplete registration,Confirmed Sponsor
0060J00000nMX0j,701200000018ZtA,Spex Opportunity,TCR2 Therapeutics,Drug Developer,President & Chief Executive Officer TCR2,10140.00,United States,15,-,Active enquiry,Confirmed Sponsor
0060J00000nMC1v,701200000018ZtA,Spex Opportunity,IsoPlexis,Equipment & Service Providers,Chief Executive Officer & Co-Founder,9856.00,United States,8,-,Sales research,Confirmed Sponsor
0060J00000nN1uO,701200000018ZtA,Delegates,Matrix Capital,Financial Services,Senior Managing Director,2962.48,United States,1,BtL,Click through,Confirmed Delegate
0060J00000nMA6y,701200000018ZtA,Spex Opportunity,MaxCyte,Equipment & Service Providers,Chief Scientific Officer & Executive Vice President - Cellular Therapies,9204.00,United States,18,-,Sales research,Confirmed Sponsor
0060J00000nMr2j,701200000018ZtA,Spex Opportunity,Vitruvian Networks,Equipment & Service Providers,Senior Vice President - Business Development Sales,19344.00,United States,17,-,Click through,Confirmed Sponsor
0060J00000lv6GZ,701200000018ZtA,Sponsor Place,Vineti,Healthcare Providers,Co-Founder & Adviser,0.00,United States,16,BtL,,Confirmed Sponsor Speaker
0060J00000lv0rx,701200000018ZtA,Delegates,Immatics GmbH,Drug Developer,Director & Head of Strategic Alliances,2461.72,Germany,2,AtL,Active enquiry,Confirmed Delegate
0060J00000lwS3R,701200000018ZtA,Spex Opportunity,World Courier,Industrial Transportation,Sales Operations Manager,9687.60,United States,11,-,Sales research,Confirmed Sponsor
0060J00000m55yU,701200000018ZtA,Spex Opportunity,"Blood Centers of America, Inc.",Healthcare Providers,Senior Vice President - Plasma & Business Development,13104.00,United States,17,-,Sales research,Confirmed Sponsor
0060J00000m5Dw8,701200000018ZtA,Spex Opportunity,Be The Match,Healthcare Providers,Strategic Marketing Specialist,16864.00,United States,20,-,Active enquiry,Confirmed Sponsor
0060J00000nJwZk,701200000018ZtA,Spex Opportunity,Lonza,Equipment & Service Providers,Associate Director - Commercial Development & Cell Therapy,18848.00,Switzerland,23,-,Sales research,Confirmed Sponsor
0060J00000m5dXz,701200000018ZtA,Spex Opportunity,"PeproTech, Inc",Equipment & Service Providers,Marketing & Trade Show Coordinator Marketing,9086.00,United States,7,-,Sales research,Confirmed Sponsor
0060J00000okMNY,701200000018ZtA,Sponsor Place,World Courier,Industrial Transportation,Regional Director - Sales & Business Development,0.00,United States,6,BtL,,Confirmed Sponsor Place
0060J00000okMPU,701200000018ZtA,Delegates,GE Healthcare,Equipment & Service Providers,Global Commercial Growth & Business Development Manger,1616.54,United States,6,BtL,SPEX blowout,Confirmed Delegate
0060J00000okMQh,701200000018ZtA,Delegates,GE Healthcare,Equipment & Service Providers,Global Leader - Cell Therapy & Marketing Solutions Cell Therapy Technologies,1616.54,United States,6,BtL,SPEX blowout,Confirmed Delegate
0060J00000okbGi,701200000018ZtA,Sponsor Place,MaxCyte,Equipment & Service Providers,Director - Business Development & Cellular Therapies,0.00,United States,6,BtL,,Confirmed Sponsor Place
0060J00000okbIF,701200000018ZtA,Sponsor Place,MaxCyte,Equipment & Service Providers,Chief Scientific Officer & Executive Vice President - Cellular Therapies,0.00,United States,6,BtL,,Confirmed Sponsor Place
0060J00000okRlh,701200000018ZtA,Sponsor Place,Vineti,Healthcare Providers,Senior Vice President - Business Development Sales,0.00,United States,6,BtL,,Confirmed Sponsor Place
0060J00000okRmG,701200000018ZtA,Sponsor Place,Vineti,Healthcare Providers,Co-Founder & Chief Executive Officer,0.00,United States,6,BtL,,Confirmed Sponsor Place
0060J00000okRmQ,701200000018ZtA,Sponsor Place,Vineti,Healthcare Providers,Senior Vice President - Product Marketing,0.00,United States,6,BtL,,Confirmed Sponsor Place
0060J00000okueW,701200000018ZtA,Sponsor Place,Terumo BCT Europe N.V.,Equipment & Service Providers,Senior Manager - Global Marketing & Cell Therapy Technologies,0.00,United States,5,BtL,,Confirmed Sponsor Place
0060J00000ol1oy,701200000018ZtA,Sponsor Place,MaxCyte,Equipment & Service Providers,Sales Manager,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol24Y,701200000018ZtA,Sponsor Place,Be The Match BioTherapies,Healthcare Providers,Business Development Director,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol5Yk,701200000018ZtA,Sponsor Place,ProMab Biotechnologies. Inc,Equipment & Service Providers,Director - Research Development,0.00,United States,4,BtL,,Confirmed Sponsor Speaker
0060J00000ol5ZE,701200000018ZtA,Sponsor Place,ProMab Biotechnologies. Inc,Equipment & Service Providers,Chief Executive Officer,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol5cr,701200000018ZtA,Sponsor Place,"Blood Centers of America, Inc.",Healthcare Providers,Vice President - Contracting & Business Development,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ojlXM,701200000018ZtA,Sponsor Place,Quick - Specialized Healthcare Logistics,Supply Chain,Senior Manager - National Account,0.00,United States,8,BtL,,Confirmed Sponsor Place
0060J00000ol7KV,701200000018ZtA,Sponsor Place,Cardinal Health,Equipment & Service Providers,Senior Vice President & Chief Financial Officer Clinical Solutions,0.00,United States,4,BtL,,Confirmed Sponsor Speaker
0060J00000ojtqk,701200000018ZtA,Sponsor Place,San Diego Blood Bank,Healthcare Providers,Vice President - Cell Biology & Therapy,0.00,United States,8,BtL,,Confirmed Sponsor Speaker
0060J00000ojtrT,701200000018ZtA,Sponsor Place,TCR2 Therapeutics,Drug Developer,Chief Scientific Officer,0.00,United States,8,BtL,,Confirmed Sponsor Speaker
0060J00000ojtt5,701200000018ZtA,Sponsor Place,Accellix,Healthcare Providers,Executive Chairman,0.00,United States,8,BtL,,Confirmed Sponsor Speaker
0060J00000ol1k8,701200000018ZtA,Sponsor Place,InVitria,Equipment & Service Providers,Product Marketing Associate,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol1kS,701200000018ZtA,Sponsor Place,InVitria,Equipment & Service Providers,"Vice President, Product Development Analytical Lab",0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol1lV,701200000018ZtA,Sponsor Place,Cellero,Equipment & Service Providers,Chief Medical Officer,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol1lk,701200000018ZtA,Sponsor Place,Cellero,Equipment & Service Providers,Executive Director- Operations Operations,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol6gu,701200000018ZtA,Sponsor Place,Kite Pharma Inc,Drug Developer,Medical Science Liaison,0.00,United States,4,BtL,,Confirmed Sponsor Place
0060J00000ol6hi,701200000018ZtA,Sponsor Place,Kite Pharma Inc,Drug Developer,"Associate Manager, Marketing",0.00,United States,4,BtL,,Confirmed Sponsor Place
